latitude,longitude
47.61731,-118.44223
47.617027,-118.419659
47.615982,-118.365807
47.616329,-118.381207
47.616623,-118.40419
47.615631,-118.342543
47.615025,-118.307965
47.615341,-118.327766
47.614187,-118.2624
47.614655,-118.288765
47.614655,-118.288765
47.612791,-118.189439
47.613862,-118.247047
47.613098,-118.205338
47.61351,-118.223946
47.612791,-118.189439
47.611816,-118.135918
47.612093,-118.155212
47.611534,-118.124577
47.611084,-118.101379
47.611084,-118.101379
47.609985,-118.047615
47.610649,-118.0819
47.61037,-118.066336
47.608927,-117.993727
47.609579,-118.03225
47.609253,-118.009369
47.596024,-117.899918
47.608322,-117.963797
47.607717,-117.92133
47.58609,-117.889549
47.608508,-117.971121
47.607742,-117.936516
47.607717,-117.92133
47.580185,-117.873962
47.611767,-117.853159
47.583696,-117.855624
47.600501,-117.843863
47.614187,-117.880977
47.594961,-117.844356
47.614513,-117.899006
47.614793,-117.913724
47.616143,-117.97091
47.615305,-117.932951
47.614513,-117.899006
47.617218,-118.024544
47.615707,-117.951897
47.616531,-117.99028
47.618546,-118.092178
47.617493,-118.039926
47.617905,-118.058464
47.618317,-118.077141
47.616841,-118.0057
47.61969,-118.144089
47.618912,-118.107628
47.619278,-118.125824
47.6201,-118.169086
47.61969,-118.144089
47.621063,-118.21859
47.620472,-118.188242
47.620472,-118.188242
47.621704,-118.255737
47.621429,-118.240837
47.622427,-118.29395
47.622116,-118.274277
47.623032,-118.331062
47.622753,-118.309021
47.624039,-118.384483
47.623451,-118.350149
47.623627,-118.35791
47.625275,-118.456512
47.624569,-118.418532
47.624988,-118.43635
47.624382,-118.403532
47.624988,-118.43635
47.625824,-118.490707
47.625549,-118.471687
47.633881,-118.50808
47.626053,-118.501968
47.626291,-118.518958
47.626989,-118.560721
47.627289,-118.580315
47.627289,-118.580315
47.60376,-118.654527
47.60376,-118.654527
47.633881,-118.50808
47.626291,-118.518958
47.627289,-118.580315
47.627289,-118.580315
47.627289,-118.580315
47.60376,-118.654527
47.634933,-118.576607
47.632736,-118.434677
47.633286,-118.472511
47.632462,-118.422661
47.633181,-118.465154
47.63205,-118.40007
47.630667,-118.322472
47.631775,-118.380157
47.631088,-118.343903
47.631226,-118.35894
47.630201,-118.292823
47.629898,-118.275101
47.630201,-118.292823
47.628845,-118.216736
47.629131,-118.236342
47.629578,-118.260544
47.627563,-118.15432
47.627967,-118.172678
47.628339,-118.195073
47.626877,-118.116554
47.626877,-118.116554
47.627151,-118.131317
47.625965,-118.079294
47.626465,-118.097878
47.624039,-117.970711
47.625826,-118.060561
47.625092,-118.026878
47.624588,-118.004425
47.624039,-117.970711
47.625593,-118.053307
47.624084,-117.985611
47.613922,-117.908844
47.621658,-117.921684
47.62326,-117.940361
47.603348,-117.856453
47.600967,-117.89478
47.596777,-117.873793
47.626968,-117.855629
47.615753,-117.849243
47.630859,-117.877052
47.626968,-117.855629
47.629782,-117.890766
47.630434,-117.914358
47.630434,-117.909921
47.631039,-117.941261
47.631412,-117.962459
47.632064,-117.988586
47.631039,-117.941261
47.632808,-118.024503
47.632462,-118.006691
47.633102,-118.042465
47.633414,-118.058237
47.634567,-118.115456
47.633833,-118.074928
47.634247,-118.093071
47.63602,-118.18796
47.635025,-118.133514
47.635666,-118.165993
47.635183,-118.142888
47.6363,-118.205496
47.63602,-118.18796
47.636444,-118.212479
47.637955,-118.293983
47.636993,-118.238914
47.637405,-118.263359
47.638208,-118.310782
47.638534,-118.324162
47.63736,-118.260475
47.639236,-118.364021
47.638953,-118.345853
47.639786,-118.397804
47.639465,-118.377897
47.639786,-118.397804
47.64035,-118.42804
47.641048,-118.468393
47.640629,-118.445716
47.640955,-118.46128
47.641048,-118.468393
47.641048,-118.468393
47.641048,-118.468393
47.641048,-118.468393
47.641048,-118.468393
47.641048,-118.468393
47.641048,-118.468393
47.651103,-118.60706
47.614281,-118.651921
47.614281,-118.651921
47.614281,-118.651921
47.651103,-118.60706
47.650497,-118.574341
47.622208,-118.637856
47.614281,-118.651921
47.650497,-118.574341
47.650497,-118.574341
47.626524,-118.562059
47.628712,-118.551777
47.628712,-118.551777
47.625267,-118.573679
47.624801,-118.578186
47.616623,-118.644722
47.625267,-118.573679
47.624801,-118.578186
47.614653,-118.654175
47.614653,-118.654175
47.614653,-118.654175
47.614653,-118.654175
47.651047,-118.611076
47.614653,-118.654175
47.650871,-118.595792
47.650871,-118.595792
47.649102,-118.484661
47.650085,-118.553329
47.650085,-118.553329
47.650085,-118.553329
47.650085,-118.553329
47.645416,-118.279358
47.649102,-118.484661
47.648346,-118.442436
47.647891,-118.41987
47.647891,-118.41987
47.648346,-118.442436
47.647891,-118.41987
47.647891,-118.41987
47.647891,-118.41987
47.646469,-118.328728
47.646194,-118.317947
47.645828,-118.296043
47.645142,-118.257042
47.642853,-118.14045
47.644633,-118.230356
47.644307,-118.215144
47.643562,-118.174157
47.643219,-118.159401
47.644027,-118.200425
47.643219,-118.159401
47.642441,-118.116829
47.641388,-118.065056
47.641839,-118.089224
47.642075,-118.101173
47.640164,-118.0057
47.640536,-118.0257
47.641048,-118.049152
47.639236,-117.96254
47.639786,-117.986092
47.639326,-117.966402
47.638824,-117.940224
47.636307,-117.917015
47.636307,-117.917015
47.617172,-117.891197
47.624222,-117.900398
47.629038,-117.843863
47.610975,-117.875413
47.646262,-117.929781
47.636627,-117.846016
47.6444,-117.859497
47.644865,-117.87647
47.645424,-117.894287
47.645599,-117.901566
47.646262,-117.929781
47.646634,-117.948444
47.647053,-117.963163
47.64724,-117.973868
47.647752,-117.998587
47.648869,-118.049293
47.64845,-118.031335
47.612093,-117.862596
47.648124,-118.013306
47.6498,-118.098661
47.649195,-118.067181
47.649536,-118.084969
47.650177,-118.116966
47.650497,-118.134888
47.653473,-118.28952
47.651103,-118.164438
47.651825,-118.203758
47.652008,-118.21962
47.652832,-118.255943
47.652832,-118.255943
47.650778,-118.149508
47.651522,-118.18634
47.652328,-118.237747
47.653473,-118.28952
47.653931,-118.319252
47.654269,-118.335642
47.654269,-118.335642
47.655258,-118.391899
47.654921,-118.371981
47.656036,-118.434746
47.655479,-118.406067
47.655898,-118.427899
47.656403,-118.456924
47.656736,-118.478887
47.656403,-118.456924
47.657202,-118.503535
47.657318,-118.510002
47.657318,-118.510002
47.657318,-118.510002
47.658319,-118.578045
47.657913,-118.550858
47.658691,-118.607574
47.658738,-118.601215
47.658691,-118.607574
47.667252,-118.627899
47.666605,-118.590299
47.667252,-118.627899
