latitude,longitude
37.625008,-120.958696
37.624191,-120.965492
37.623596,-120.971043
37.623596,-120.971043
37.623505,-120.968472
37.623596,-120.971043
37.623596,-120.971043
37.610763,-121.003776
37.611511,-121.003126
37.620483,-120.986354
37.602989,-121.013927
37.610763,-121.003776
37.588698,-121.031361
37.598846,-121.019181
37.595401,-121.023301
37.570077,-121.050767
37.575989,-121.045493
37.588698,-121.031361
37.558868,-121.056655
37.558868,-121.056655
37.564118,-121.05423
37.54289,-121.062708
37.525061,-121.07065
37.525061,-121.07065
37.546921,-121.061272
37.530441,-121.06805
37.506766,-121.080681
37.492493,-121.087393
37.506766,-121.080681
37.514191,-121.076641
37.492493,-121.087393
37.484095,-121.090712
37.453171,-121.10136
37.470688,-121.097399
37.453171,-121.10136
37.477203,-121.09388
37.460353,-121.100205
37.445224,-121.102593
37.413475,-121.109758
37.42786,-121.105698
37.409099,-121.111371
37.435075,-121.104385
37.422638,-121.10697
37.411869,-121.106663
37.409099,-121.111371
37.411846,-121.106654
37.411869,-121.106663
37.409099,-121.111371
37.411869,-121.106663
37.411835,-121.106736
37.411835,-121.106736
37.411835,-121.106736
37.411835,-121.106736
37.410828,-121.10621
37.411835,-121.106736
37.411835,-121.106736
37.410736,-121.10621
37.410828,-121.10621
37.410736,-121.10621
37.421947,-121.103011
37.421947,-121.103011
37.421814,-121.102704
37.421906,-121.102762
37.421814,-121.102704
37.420761,-121.103756
37.421494,-121.102762
37.421814,-121.102704
37.41814,-121.105874
37.418472,-121.105392
37.41813,-121.105698
37.418223,-121.105639
37.418152,-121.105684
37.418142,-121.105877
37.41814,-121.105874
37.417923,-121.105684
37.417923,-121.105684
37.417106,-121.105639
37.417106,-121.105639
37.417292,-121.105639
37.415803,-121.105639
37.417106,-121.105639
37.414546,-121.105758
37.415803,-121.105639
37.414352,-121.105801
37.414546,-121.105758
37.413102,-121.105997
37.411377,-121.105684
37.413102,-121.105997
37.410775,-121.105519
37.410775,-121.105519
37.410416,-121.105451
37.410416,-121.105451
37.410416,-121.105451
37.411011,-121.104925
37.410873,-121.10399
37.410873,-121.105158
37.410965,-121.104983
37.410873,-121.105158
37.410873,-121.105158
37.410873,-121.105158
37.410873,-121.105158
37.413483,-121.106736
37.413483,-121.106736
37.414032,-121.106795
37.414032,-121.106795
37.418177,-121.106773
37.420761,-121.105451
37.418456,-121.106713
37.421296,-121.104862
37.420761,-121.105451
37.421296,-121.104862
37.421539,-121.102529
37.421997,-121.102879
37.421947,-121.102832
37.421296,-121.104862
37.421668,-121.102593
37.421482,-121.102474
37.421539,-121.102529
37.420784,-121.10325
37.421435,-121.102474
37.421402,-121.102529
37.421482,-121.102474
37.421448,-121.10247
37.416,-121.105626
37.418549,-121.105101
37.416501,-121.105519
37.420349,-121.103814
37.416827,-121.105459
37.414965,-121.105937
37.415942,-121.105639
37.414732,-121.105997
37.414732,-121.105997
37.412497,-121.106295
37.413708,-121.106176
37.413391,-121.10621
37.413391,-121.10621
37.412451,-121.106295
37.412659,-121.106327
37.48288,-121.041169
37.412567,-121.106502
37.412567,-121.106502
37.480976,-121.042288
37.48288,-121.041169
37.412567,-121.106502
37.463745,-121.053616
37.48288,-121.041169
37.503647,-121.029212
37.519614,-121.021092
37.512166,-121.025032
37.5306,-121.014225
37.523943,-121.018584
37.5306,-121.014225
37.5306,-121.014225
37.5306,-121.014225
37.553925,-120.994419
37.552061,-120.995775
37.553925,-120.994419
37.553925,-120.994419
37.553925,-120.994419
37.584824,-120.971686
37.581024,-120.974608
37.584824,-120.971686
37.607318,-120.95189
37.596844,-120.962757
37.616318,-120.945214
37.61067,-120.948546
37.616318,-120.945214
37.616318,-120.945214
37.616318,-120.945214
37.725082,-120.834532
37.616318,-120.945214
37.741745,-120.83161
37.73003,-120.833846
37.747534,-120.830742
37.718997,-120.835041
37.712852,-120.836414
37.705963,-120.837966
37.697113,-120.841428
37.700363,-120.839149
37.688919,-120.855044
37.691578,-120.847699
37.688232,-120.863401
37.687016,-120.886151
37.687528,-120.871701
37.689285,-120.919034
37.687016,-120.886151
37.686676,-120.89449
37.687388,-120.904123
37.688087,-120.910691
37.695675,-120.933977
37.692398,-120.926455
37.705948,-120.958012
37.702704,-120.949979
37.699265,-120.942584
37.709015,-120.975718
37.707313,-120.963234
37.709702,-120.984075
37.684845,-121.040351
37.710199,-120.994103
37.709826,-120.99888
37.710205,-121.016274
37.710897,-121.030645
37.69931,-121.045844
37.693451,-121.046136
37.689011,-121.044734
37.675095,-121.029657
37.681137,-121.035442
37.655826,-121.006045
37.636879,-121.013688
37.670654,-121.027962
37.665985,-121.026033
37.659317,-121.022943
37.649588,-121.018166
37.639435,-121.010314
37.658386,-120.98875
37.657379,-120.997749
37.664997,-120.923887
37.660446,-120.971394
37.66509,-120.920364
37.663284,-120.923767
37.664298,-120.919826
37.661785,-120.925081
37.664997,-120.923887
37.664108,-120.919326
37.661957,-120.922014
37.666067,-120.922513
37.665835,-120.920423
37.662529,-120.920603
37.664154,-120.924118
37.662902,-120.920065
37.666626,-120.92178
37.662003,-120.927098
37.664337,-120.924468
37.663376,-120.934987
37.665253,-120.946032
37.664205,-120.939649
37.665741,-120.952905
37.664531,-120.965981
37.66539,-120.960408
37.660853,-120.974221
37.645981,-120.997165
37.656784,-120.9794
37.6528,-120.985326
37.65024,-120.990103
37.645981,-120.997165
37.632935,-121.010489
37.642512,-121.001089
37.637878,-121.006048
37.628081,-121.013568
37.622772,-121.015631
37.617462,-121.0168
37.611927,-121.017151
37.613324,-121.026764
37.606888,-121.025274
37.606842,-121.018378
37.619614,-121.025741
37.632689,-121.022823
37.624962,-121.024555
37.679381,-121.023898
37.638062,-121.021242
37.651794,-121.021475
37.659643,-121.022823
37.668137,-121.022819
37.674133,-121.022118
37.676495,-121.029988
37.676834,-121.023345
37.68013,-121.027378
37.675049,-121.023754
37.680725,-121.027611
37.677985,-121.026585
37.684296,-121.030825
37.676169,-121.036377
37.671341,-121.037254
37.607162,-120.99512
37.652288,-121.02969
37.638741,-121.021748
37.634086,-121.017987
37.666534,-121.035851
37.656418,-121.031234
37.647858,-121.027611
37.628769,-121.013469
37.625015,-121.010606
37.620539,-121.006463
37.611786,-120.998568
37.62886,-120.964907
37.61635,-120.997626
37.6138,-121.013294
37.603226,-120.992139
37.598986,-120.994044
37.612427,-120.989101
37.612579,-120.993865
37.629338,-120.979356
37.593109,-121.006048
37.606934,-120.992899
37.615465,-121.024316
37.620958,-121.007777
37.621078,-121.025858
37.700423,-120.978997
37.633621,-121.036085
37.6306,-121.031527
37.6306,-121.031527
37.684549,-121.031063
37.695465,-121.03141
37.700237,-120.989804
37.630269,-121.02354
37.651749,-121.030884
37.669235,-121.031234
37.679031,-121.030884
37.700409,-121.015573
37.700237,-120.99888
37.742935,-120.921546
37.727097,-120.962278
37.739247,-120.948606
37.758499,-120.916871
37.706475,-120.964787
37.738735,-120.959055
37.739182,-120.929494
37.77081,-120.868417
37.766876,-120.908573
37.770538,-120.89297
37.771454,-120.886484
37.755981,-120.828864
37.780074,-120.843221
37.778677,-120.831219
37.77475,-120.860713
37.631293,-120.96216
37.627487,-120.954213
37.633341,-120.966757
37.629547,-120.958479
37.633804,-120.972446
37.630455,-120.976012
37.624496,-120.973683
37.630455,-120.976012
37.624496,-120.973683
37.632317,-120.968369
