latitude,longitude
34.088516,-117.779323
34.085449,-117.777529
34.082611,-117.772709
34.07824,-117.750206
34.078903,-117.75948
34.079773,-117.764637
34.080139,-117.724503
34.079636,-117.732983
34.078892,-117.739449
34.0808,-117.70483
34.080521,-117.716331
34.080521,-117.716331
34.085541,-117.681567
34.08378,-117.689323
34.081924,-117.6953
34.086136,-117.649449
34.085953,-117.673608
34.086136,-117.655727
34.085999,-117.66733
34.085921,-117.644291
34.075974,-117.622039
34.080276,-117.629606
34.084213,-117.637566
34.072128,-117.614864
34.067001,-117.599618
34.068237,-117.606232
34.072128,-117.614864
34.066835,-117.590904
34.066956,-117.566043
34.066928,-117.575455
34.066835,-117.583923
34.066974,-117.558346
34.066974,-117.558346
34.066974,-117.558346
34.066974,-117.558346
34.081375,-117.513633
34.073957,-117.529964
34.1017,-117.45063
34.084617,-117.50639
34.077914,-117.520981
34.086107,-117.502613
34.097122,-117.478208
34.087418,-117.499284
34.102615,-117.466661
34.087418,-117.499284
34.094467,-117.483869
34.103302,-117.458141
34.099777,-117.438186
34.1017,-117.45063
34.099594,-117.435384
34.104402,-117.429428
34.103943,-117.430563
34.103943,-117.430563
34.10183,-117.433548
34.103943,-117.430563
34.084804,-117.435379
34.10183,-117.433548
34.079124,-117.434292
34.103851,-117.426976
34.097946,-117.437682
34.091949,-117.436561
34.076517,-117.434006
34.069885,-117.431628
34.069022,-117.42857
34.079264,-117.438412
34.077448,-117.426281
34.077448,-117.426281
34.074423,-117.42342
34.079727,-117.441381
34.079727,-117.441381
34.079727,-117.441381
34.079727,-117.441381
34.093742,-117.457752
34.092485,-117.456951
34.119392,-117.471657
34.113007,-117.468567
34.1024,-117.462845
34.108825,-117.466335
34.136536,-117.477367
34.128516,-117.475319
34.125,-117.474116
34.128516,-117.475319
34.155029,-117.48045
34.140289,-117.477984
34.150675,-117.483902
34.149139,-117.479267
34.149139,-117.479267
34.149445,-117.481011
34.152398,-117.477837
34.152398,-117.477837
34.153468,-117.478008
34.15036,-117.481179
34.153468,-117.478008
34.157425,-117.480354
34.152695,-117.483141
34.154984,-117.483813
34.156082,-117.482188
34.155807,-117.480955
34.157565,-117.480755
34.155075,-117.483757
34.155075,-117.482244
34.160248,-117.480002
34.158496,-117.479553
34.160248,-117.480002
34.164036,-117.478237
34.16343,-117.472572
34.163589,-117.466325
34.16613,-117.460785
34.158496,-117.479553
34.163477,-117.468624
34.164734,-117.466437
34.16343,-117.461414
34.171437,-117.449627
34.164315,-117.458496
34.171437,-117.449627
34.167061,-117.456379
34.168488,-117.454722
34.171188,-117.453321
34.172182,-117.448368
34.172182,-117.448368
34.173706,-117.445193
34.169948,-117.446709
34.174255,-117.451807
34.171188,-117.453321
34.174789,-117.451859
34.17128,-117.449341
34.179072,-117.438698
34.171205,-117.448025
34.184372,-117.438971
34.179072,-117.438698
34.190617,-117.436581
34.190617,-117.436581
34.180794,-117.429485
34.181168,-117.422884
34.181168,-117.422884
34.181168,-117.422884
34.181168,-117.422884
34.182377,-117.399502
34.180236,-117.396812
34.180236,-117.396812
34.153244,-117.400407
34.167294,-117.392979
34.167294,-117.392979
34.15892,-117.397044
34.147184,-117.403564
34.142296,-117.405739
34.137408,-117.408028
34.124792,-117.413235
34.137408,-117.408028
34.119764,-117.415066
34.129532,-117.411505
34.106497,-117.418957
34.088837,-117.426079
34.099411,-117.420922
34.094421,-117.42322
34.112456,-117.417526
34.091135,-117.424908
34.088837,-117.426079
34.080428,-117.429485
34.061109,-117.435951
34.080428,-117.429485
34.067812,-117.434235
34.064367,-117.43412
34.061508,-117.436393
34.061508,-117.436393
34.06204,-117.437496
34.054871,-117.435722
34.05636,-117.433548
34.0619,-117.436867
34.061508,-117.436393
34.059952,-117.434263
34.0565,-117.434464
34.0565,-117.434464
34.0565,-117.434464
34.059991,-117.437439
34.0565,-117.434464
34.056335,-117.435888
34.056081,-117.443275
34.056081,-117.443275
34.068138,-117.442017
34.056335,-117.435888
34.066322,-117.457352
34.068324,-117.448025
34.068324,-117.448025
34.064804,-117.453489
34.065066,-117.448597
34.069519,-117.433198
34.065491,-117.436953
34.065491,-117.436953
34.077118,-117.427312
34.075959,-117.422619
34.078752,-117.42033
34.076065,-117.428041
34.072952,-117.422996
34.078217,-117.41896
34.07872,-117.419409
34.07872,-117.419409
34.065262,-117.442671
34.074051,-117.42692
34.076517,-117.425079
34.078752,-117.42033
34.072952,-117.422996
34.07872,-117.419409
34.07872,-117.419409
34.07872,-117.419409
34.07872,-117.419409
34.07872,-117.419409
34.07872,-117.419409
34.095337,-117.466941
34.088058,-117.458814
34.088058,-117.458814
34.100631,-117.470913
34.107697,-117.4786
34.105519,-117.473545
34.100631,-117.470913
34.107559,-117.488017
34.107697,-117.4786
34.108219,-117.491169
34.121161,-117.500153
34.113235,-117.499508
34.12428,-117.493744
34.118042,-117.501302
34.127027,-117.466507
34.12684,-117.480183
34.127399,-117.475662
34.125366,-117.488746
34.113806,-117.447739
34.12619,-117.464083
34.12144,-117.456322
34.11739,-117.451973
34.097652,-117.432804
34.107987,-117.440357
34.103027,-117.436561
34.107987,-117.440357
34.070938,-117.465372
34.097652,-117.432804
34.078333,-117.443104
34.097652,-117.432804
34.097652,-117.432804
34.078333,-117.443104
34.078333,-117.443104
34.070938,-117.465372
34.070938,-117.465372
34.067719,-117.471657
34.068924,-117.468679
34.068924,-117.468679
34.067047,-117.469856
34.068924,-117.468679
34.068924,-117.468679
34.068924,-117.468679
34.046173,-117.503039
34.046173,-117.503039
34.045141,-117.503986
34.040817,-117.50416
34.042674,-117.502728
34.046127,-117.497939
34.040817,-117.50416
34.046127,-117.503824
34.047748,-117.502556
34.045234,-117.503014
34.047958,-117.501526
34.045281,-117.502499
34.045281,-117.502499
34.045349,-117.502479
34.047592,-117.50147
34.047592,-117.50147
34.047562,-117.501068
34.04567,-117.503264
34.063343,-117.490482
34.045761,-117.500573
34.050821,-117.496891
34.055099,-117.495416
34.071579,-117.474957
34.067952,-117.482872
34.081284,-117.471538
34.072421,-117.473259
34.081284,-117.471538
34.080734,-117.466885
34.063568,-117.485439
34.063568,-117.485439
34.081284,-117.471538
34.063568,-117.485439
34.046814,-117.501638
34.063568,-117.485439
34.047226,-117.500629
34.049469,-117.498555
34.046026,-117.5037
34.045074,-117.502871
34.045074,-117.502871
34.045095,-117.502556
34.045095,-117.502556
34.046402,-117.500069
34.047363,-117.503768
34.04631,-117.500237
34.04805,-117.501638
34.045374,-117.502956
34.047981,-117.501755
34.047638,-117.503151
34.047748,-117.501698
34.045281,-117.50267
34.045281,-117.502785
34.052948,-117.488466
34.047409,-117.492221
34.045327,-117.496777
34.045327,-117.496777
34.073073,-117.487564
34.061737,-117.487401
34.067459,-117.487457
34.079041,-117.486616
34.079041,-117.486616
34.079041,-117.486616
34.079041,-117.486616
34.079041,-117.486616
34.128937,-117.463578
34.109848,-117.471986
34.117996,-117.468455
34.137268,-117.45821
34.079041,-117.486616
34.117996,-117.468455
34.139191,-117.456908
34.139191,-117.456908
34.139191,-117.456908
34.15892,-117.443848
34.154343,-117.446987
34.160706,-117.446931
34.157379,-117.447166
34.157379,-117.447166
34.157658,-117.446709
34.157639,-117.443904
34.139191,-117.456908
34.157472,-117.446938
34.157332,-117.446079
34.158123,-117.446823
34.157181,-117.44581
34.159012,-117.444016
34.15741,-117.445922
34.158646,-117.443792
34.15741,-117.446034
34.157959,-117.444016
34.15741,-117.445922
34.159195,-117.444184
34.157227,-117.445753
34.160498,-117.445107
34.160498,-117.445107
34.160498,-117.445107
34.157135,-117.446931
34.145182,-117.44442
34.149092,-117.44585
34.139037,-117.44276
34.130797,-117.441502
34.131915,-117.441616
34.11557,-117.437514
34.130797,-117.441502
34.101097,-117.438583
34.111897,-117.436523
34.106125,-117.436295
34.101097,-117.438583
34.093509,-117.441959
34.093509,-117.441959
34.093509,-117.441959
34.060224,-117.490768
34.070892,-117.479273
34.070892,-117.479273
34.145182,-117.44442
34.052902,-117.492445
34.054276,-117.491941
34.049983,-117.501984
34.047958,-117.512512
34.050613,-117.507131
34.047958,-117.512512
34.049331,-117.508621
34.051071,-117.509317
34.056152,-117.511896
34.048353,-117.512283
34.051798,-117.508564
34.059082,-117.512512
34.058762,-117.511503
34.063339,-117.513577
34.071024,-117.515717
34.05124,-117.514286
34.066772,-117.513577
34.057384,-117.513256
34.065582,-117.517109
34.060084,-117.515144
34.060084,-117.515144
